"","Time","Sex","season","week","date","week_calender","season_calender","o104wk","Age","Cases","Population","PopSmooth"
"5502","2010-W20","Female","2009",42,2010-05-17,20,"2010",0,"A50-59",74,5741985,5741985
"5503","2010-W21","Female","2009",43,2010-05-24,21,"2010",0,"A50-59",59,5741985,5741985
"5504","2010-W22","Female","2009",44,2010-05-31,22,"2010",0,"A50-59",58,5741985,5741985
"5505","2010-W23","Female","2009",45,2010-06-07,23,"2010",0,"A50-59",54,5741985,5741985
"5506","2010-W24","Female","2009",46,2010-06-14,24,"2010",0,"A50-59",50,5741985,5741985
"5507","2010-W25","Female","2009",47,2010-06-21,25,"2010",0,"A50-59",25,5741985,5741985
"5508","2010-W26","Female","2009",48,2010-06-28,26,"2010",0,"A50-59",32,5741985,5741985
"5509","2010-W27","Female","2009",49,2010-07-05,27,"2010",0,"A50-59",33,5741985,5741985
"5510","2010-W28","Female","2009",50,2010-07-12,28,"2010",0,"A50-59",24,5741985,5741985
"5511","2010-W29","Female","2009",51,2010-07-19,29,"2010",0,"A50-59",16,5741985,5762400
"5512","2010-W30","Female","2009",52,2010-07-26,30,"2010",0,"A50-59",29,5741985,5782815
"5513","2010-W31","Female","2010",1,2010-08-02,31,"2010",0,"A50-59",29,5844062,5803231
"5514","2010-W32","Female","2010",2,2010-08-09,32,"2010",0,"A50-59",25,5844062,5823646
"5515","2010-W33","Female","2010",3,2010-08-16,33,"2010",0,"A50-59",27,5844062,5844062
"5516","2010-W34","Female","2010",4,2010-08-23,34,"2010",0,"A50-59",15,5844062,5844062
"5517","2010-W35","Female","2010",5,2010-08-30,35,"2010",0,"A50-59",22,5844062,5844062
"5518","2010-W36","Female","2010",6,2010-09-06,36,"2010",0,"A50-59",15,5844062,5844062
"5519","2010-W37","Female","2010",7,2010-09-13,37,"2010",0,"A50-59",30,5844062,5844062
"5520","2010-W38","Female","2010",8,2010-09-20,38,"2010",0,"A50-59",19,5844062,5844062
"5521","2010-W39","Female","2010",9,2010-09-27,39,"2010",0,"A50-59",27,5844062,5844062
"5522","2010-W40","Female","2010",10,2010-10-04,40,"2010",0,"A50-59",17,5844062,5844062
"5523","2010-W41","Female","2010",11,2010-10-11,41,"2010",0,"A50-59",27,5844062,5844062
"5524","2010-W42","Female","2010",12,2010-10-18,42,"2010",0,"A50-59",30,5844062,5844062
"5525","2010-W43","Female","2010",13,2010-10-25,43,"2010",0,"A50-59",39,5844062,5844062
"5526","2010-W44","Female","2010",14,2010-11-01,44,"2010",0,"A50-59",42,5844062,5844062
"5527","2010-W45","Female","2010",15,2010-11-08,45,"2010",0,"A50-59",45,5844062,5844062
"5528","2010-W46","Female","2010",16,2010-11-15,46,"2010",0,"A50-59",58,5844062,5844062
"5529","2010-W47","Female","2010",17,2010-11-22,47,"2010",0,"A50-59",62,5844062,5844062
"5530","2010-W48","Female","2010",18,2010-11-29,48,"2010",0,"A50-59",59,5844062,5844062
"5531","2010-W49","Female","2010",19,2010-12-06,49,"2010",0,"A50-59",75,5844062,5844062
"5532","2010-W50","Female","2010",20,2010-12-13,50,"2010",0,"A50-59",80,5844062,5844062
"5533","2010-W51","Female","2010",21,2010-12-20,51,"2010",0,"A50-59",77,5844062,5844062
"5534","2010-W52","Female","2010",22,2010-12-27,52,"2010",0,"A50-59",62,5844062,5844062
"5535","2011-W01","Female","2010",23,2011-01-03,1,"2011",0,"A50-59",101,5844062,5844062
"5536","2011-W02","Female","2010",24,2011-01-10,2,"2011",0,"A50-59",152,5844062,5844062
"5537","2011-W03","Female","2010",25,2011-01-17,3,"2011",0,"A50-59",138,5844062,5844062
"5538","2011-W04","Female","2010",26,2011-01-24,4,"2011",0,"A50-59",132,5844062,5844062
"5539","2011-W05","Female","2010",27,2011-01-31,5,"2011",0,"A50-59",159,5844062,5844062
"5540","2011-W06","Female","2010",28,2011-02-07,6,"2011",0,"A50-59",167,5844062,5844062
"5541","2011-W07","Female","2010",29,2011-02-14,7,"2011",0,"A50-59",158,5844062,5844062
"5542","2011-W08","Female","2010",30,2011-02-21,8,"2011",0,"A50-59",164,5844062,5844062
"5543","2011-W09","Female","2010",31,2011-02-28,9,"2011",0,"A50-59",166,5844062,5844062
"5544","2011-W10","Female","2010",32,2011-03-07,10,"2011",0,"A50-59",197,5844062,5844062
"5545","2011-W11","Female","2010",33,2011-03-14,11,"2011",0,"A50-59",198,5844062,5844062
"5546","2011-W12","Female","2010",34,2011-03-21,12,"2011",0,"A50-59",210,5844062,5844062
"5547","2011-W13","Female","2010",35,2011-03-28,13,"2011",0,"A50-59",186,5844062,5844062
"5548","2011-W14","Female","2010",36,2011-04-04,14,"2011",0,"A50-59",143,5844062,5844062
"5549","2011-W15","Female","2010",37,2011-04-11,15,"2011",0,"A50-59",114,5844062,5844062
"5550","2011-W16","Female","2010",38,2011-04-18,16,"2011",0,"A50-59",88,5844062,5844062
"5551","2011-W17","Female","2010",39,2011-04-25,17,"2011",0,"A50-59",84,5844062,5844062
"5552","2011-W18","Female","2010",40,2011-05-02,18,"2011",0,"A50-59",96,5844062,5844062
"5553","2011-W19","Female","2010",41,2011-05-09,19,"2011",0,"A50-59",82,5844062,5844062
"5554","2011-W20","Female","2010",42,2011-05-16,20,"2011",0,"A50-59",88,5844062,5844062
"5555","2011-W21","Female","2010",43,2011-05-23,21,"2011",1,"A50-59",107,5844062,5844062
"5556","2011-W22","Female","2010",44,2011-05-30,22,"2011",1,"A50-59",115,5844062,5844062
"5557","2011-W23","Female","2010",45,2011-06-06,23,"2011",1,"A50-59",113,5844062,5844062
"5558","2011-W24","Female","2010",46,2011-06-13,24,"2011",1,"A50-59",77,5844062,5844062
"5559","2011-W25","Female","2010",47,2011-06-20,25,"2011",1,"A50-59",69,5844062,5844062
"5560","2011-W26","Female","2010",48,2011-06-27,26,"2011",1,"A50-59",47,5844062,5844062
"5561","2011-W27","Female","2010",49,2011-07-04,27,"2011",1,"A50-59",45,5844062,5844062
"5562","2011-W28","Female","2010",50,2011-07-11,28,"2011",1,"A50-59",49,5844062,5844062
"5563","2011-W29","Female","2010",51,2011-07-18,29,"2011",1,"A50-59",31,5844062,5858244
"5564","2011-W30","Female","2010",52,2011-07-25,30,"2011",1,"A50-59",32,5844062,5872426
"5565","2011-W31","Female","2011",1,2011-08-01,31,"2011",0,"A50-59",27,5914972,5886608
"5566","2011-W32","Female","2011",2,2011-08-08,32,"2011",0,"A50-59",25,5914972,5900790
"5567","2011-W33","Female","2011",3,2011-08-15,33,"2011",0,"A50-59",26,5914972,5914972
"5568","2011-W34","Female","2011",4,2011-08-22,34,"2011",0,"A50-59",26,5914972,5914972
"5569","2011-W35","Female","2011",5,2011-08-29,35,"2011",0,"A50-59",31,5914972,5914972
"5570","2011-W36","Female","2011",6,2011-09-05,36,"2011",0,"A50-59",32,5914972,5914972
"5571","2011-W37","Female","2011",7,2011-09-12,37,"2011",0,"A50-59",32,5914972,5914972
"5572","2011-W38","Female","2011",8,2011-09-19,38,"2011",0,"A50-59",32,5914972,5914972
"5573","2011-W39","Female","2011",9,2011-09-26,39,"2011",0,"A50-59",38,5914972,5914972
"5574","2011-W40","Female","2011",10,2011-10-03,40,"2011",0,"A50-59",36,5914972,5914972
"5575","2011-W41","Female","2011",11,2011-10-10,41,"2011",0,"A50-59",50,5914972,5914972
"5576","2011-W42","Female","2011",12,2011-10-17,42,"2011",0,"A50-59",58,5914972,5914972
"5577","2011-W43","Female","2011",13,2011-10-24,43,"2011",0,"A50-59",78,5914972,5914972
"5578","2011-W44","Female","2011",14,2011-10-31,44,"2011",0,"A50-59",70,5914972,5914972
"5579","2011-W45","Female","2011",15,2011-11-07,45,"2011",0,"A50-59",102,5914972,5914972
"5580","2011-W46","Female","2011",16,2011-11-14,46,"2011",0,"A50-59",124,5914972,5914972
"5581","2011-W47","Female","2011",17,2011-11-21,47,"2011",0,"A50-59",155,5914972,5914972
"5582","2011-W48","Female","2011",18,2011-11-28,48,"2011",0,"A50-59",170,5914972,5914972
"5583","2011-W49","Female","2011",19,2011-12-05,49,"2011",0,"A50-59",220,5914972,5914972
"5584","2011-W50","Female","2011",20,2011-12-12,50,"2011",0,"A50-59",208,5914972,5914972
"5585","2011-W51","Female","2011",21,2011-12-19,51,"2011",0,"A50-59",214,5914972,5914972
"5586","2011-W52","Female","2011",22,2011-12-26,52,"2011",0,"A50-59",120,5914972,5914972
"5587","2012-W01","Female","2011",23,2012-01-02,1,"2012",0,"A50-59",149,5914972,5914972
"5588","2012-W02","Female","2011",24,2012-01-09,2,"2012",0,"A50-59",184,5914972,5914972
"5589","2012-W03","Female","2011",25,2012-01-16,3,"2012",0,"A50-59",195,5914972,5914972
"5590","2012-W04","Female","2011",26,2012-01-23,4,"2012",0,"A50-59",180,5914972,5914972
"5591","2012-W05","Female","2011",27,2012-01-30,5,"2012",0,"A50-59",209,5914972,5914972
"5592","2012-W06","Female","2011",28,2012-02-06,6,"2012",0,"A50-59",190,5914972,5914972
"5593","2012-W07","Female","2011",29,2012-02-13,7,"2012",0,"A50-59",282,5914972,5914972
"5594","2012-W08","Female","2011",30,2012-02-20,8,"2012",0,"A50-59",277,5914972,5914972
"5595","2012-W09","Female","2011",31,2012-02-27,9,"2012",0,"A50-59",249,5914972,5914972
"5596","2012-W10","Female","2011",32,2012-03-05,10,"2012",0,"A50-59",233,5914972,5914972
"5597","2012-W11","Female","2011",33,2012-03-12,11,"2012",0,"A50-59",205,5914972,5914972
"5598","2012-W12","Female","2011",34,2012-03-19,12,"2012",0,"A50-59",147,5914972,5914972
"5599","2012-W13","Female","2011",35,2012-03-26,13,"2012",0,"A50-59",128,5914972,5914972
"5600","2012-W14","Female","2011",36,2012-04-02,14,"2012",0,"A50-59",90,5914972,5914972
"5601","2012-W15","Female","2011",37,2012-04-09,15,"2012",0,"A50-59",92,5914972,5914972
"5602","2012-W16","Female","2011",38,2012-04-16,16,"2012",0,"A50-59",97,5914972,5914972
"5603","2012-W17","Female","2011",39,2012-04-23,17,"2012",0,"A50-59",105,5914972,5914972
"5604","2012-W18","Female","2011",40,2012-04-30,18,"2012",0,"A50-59",67,5914972,5914972
"5605","2012-W19","Female","2011",41,2012-05-07,19,"2012",0,"A50-59",75,5914972,5914972
"5606","2012-W20","Female","2011",42,2012-05-14,20,"2012",0,"A50-59",39,5914972,5914972
"5607","2012-W21","Female","2011",43,2012-05-21,21,"2012",0,"A50-59",47,5914972,5914972
"5608","2012-W22","Female","2011",44,2012-05-28,22,"2012",0,"A50-59",31,5914972,5914972
"5609","2012-W23","Female","2011",45,2012-06-04,23,"2012",0,"A50-59",25,5914972,5914972
"5610","2012-W24","Female","2011",46,2012-06-11,24,"2012",0,"A50-59",40,5914972,5914972
"5611","2012-W25","Female","2011",47,2012-06-18,25,"2012",0,"A50-59",38,5914972,5914972
"5612","2012-W26","Female","2011",48,2012-06-25,26,"2012",0,"A50-59",28,5914972,5914972
"5613","2012-W27","Female","2011",49,2012-07-02,27,"2012",0,"A50-59",23,5914972,5914972
"5614","2012-W28","Female","2011",50,2012-07-09,28,"2012",0,"A50-59",23,5914972,5914972
"5615","2012-W29","Female","2011",51,2012-07-16,29,"2012",0,"A50-59",33,5914972,5940722
"5616","2012-W30","Female","2011",52,2012-07-23,30,"2012",0,"A50-59",29,5914972,5966472
"5617","2003-W31","Male","2003",1,2003-07-28,31,"2003",0,"A60-69",8,5051384,5023744
"5618","2003-W32","Male","2003",2,2003-08-04,32,"2003",0,"A60-69",10,5051384,5037564
"5619","2003-W33","Male","2003",3,2003-08-11,33,"2003",0,"A60-69",6,5051384,5051384
"5620","2003-W34","Male","2003",4,2003-08-18,34,"2003",0,"A60-69",8,5051384,5051384
"5621","2003-W35","Male","2003",5,2003-08-25,35,"2003",0,"A60-69",6,5051384,5051384
"5622","2003-W36","Male","2003",6,2003-09-01,36,"2003",0,"A60-69",7,5051384,5051384
"5623","2003-W37","Male","2003",7,2003-09-08,37,"2003",0,"A60-69",3,5051384,5051384
"5624","2003-W38","Male","2003",8,2003-09-15,38,"2003",0,"A60-69",5,5051384,5051384
"5625","2003-W39","Male","2003",9,2003-09-22,39,"2003",0,"A60-69",5,5051384,5051384
"5626","2003-W40","Male","2003",10,2003-09-29,40,"2003",0,"A60-69",5,5051384,5051384
"5627","2003-W41","Male","2003",11,2003-10-06,41,"2003",0,"A60-69",5,5051384,5051384
"5628","2003-W42","Male","2003",12,2003-10-13,42,"2003",0,"A60-69",6,5051384,5051384
"5629","2003-W43","Male","2003",13,2003-10-20,43,"2003",0,"A60-69",6,5051384,5051384
"5630","2003-W44","Male","2003",14,2003-10-27,44,"2003",0,"A60-69",7,5051384,5051384
"5631","2003-W45","Male","2003",15,2003-11-03,45,"2003",0,"A60-69",5,5051384,5051384
"5632","2003-W46","Male","2003",16,2003-11-10,46,"2003",0,"A60-69",6,5051384,5051384
"5633","2003-W47","Male","2003",17,2003-11-17,47,"2003",0,"A60-69",4,5051384,5051384
"5634","2003-W48","Male","2003",18,2003-11-24,48,"2003",0,"A60-69",4,5051384,5051384
"5635","2003-W49","Male","2003",19,2003-12-01,49,"2003",0,"A60-69",4,5051384,5051384
"5636","2003-W50","Male","2003",20,2003-12-08,50,"2003",0,"A60-69",3,5051384,5051384
"5637","2003-W51","Male","2003",21,2003-12-15,51,"2003",0,"A60-69",11,5051384,5051384
"5638","2003-W52","Male","2003",22,2003-12-22,52,"2003",0,"A60-69",4,5051384,5051384
"5639","2004-W01","Male","2003",23,2003-12-29,1,"2004",0,"A60-69",5,5051384,5051384
"5640","2004-W02","Male","2003",24,2004-01-05,2,"2004",0,"A60-69",10,5051384,5051384
"5641","2004-W03","Male","2003",25,2004-01-12,3,"2004",0,"A60-69",21,5051384,5051384
"5642","2004-W04","Male","2003",26,2004-01-19,4,"2004",0,"A60-69",12,5051384,5051384
"5643","2004-W05","Male","2003",27,2004-01-26,5,"2004",0,"A60-69",15,5051384,5051384
"5644","2004-W06","Male","2003",28,2004-02-02,6,"2004",0,"A60-69",18,5051384,5051384
"5645","2004-W07","Male","2003",29,2004-02-09,7,"2004",0,"A60-69",22,5051384,5051384
"5646","2004-W08","Male","2003",30,2004-02-16,8,"2004",0,"A60-69",22,5051384,5051384
"5647","2004-W09","Male","2003",31,2004-02-23,9,"2004",0,"A60-69",18,5051384,5051384
"5648","2004-W10","Male","2003",32,2004-03-01,10,"2004",0,"A60-69",20,5051384,5051384
"5649","2004-W11","Male","2003",33,2004-03-08,11,"2004",0,"A60-69",32,5051384,5051384
"5650","2004-W12","Male","2003",34,2004-03-15,12,"2004",0,"A60-69",16,5051384,5051384
"5651","2004-W13","Male","2003",35,2004-03-22,13,"2004",0,"A60-69",38,5051384,5051384
"5652","2004-W14","Male","2003",36,2004-03-29,14,"2004",0,"A60-69",31,5051384,5051384
"5653","2004-W15","Male","2003",37,2004-04-05,15,"2004",0,"A60-69",22,5051384,5051384
"5654","2004-W16","Male","2003",38,2004-04-12,16,"2004",0,"A60-69",15,5051384,5051384
"5655","2004-W17","Male","2003",39,2004-04-19,17,"2004",0,"A60-69",14,5051384,5051384
"5656","2004-W18","Male","2003",40,2004-04-26,18,"2004",0,"A60-69",22,5051384,5051384
"5657","2004-W19","Male","2003",41,2004-05-03,19,"2004",0,"A60-69",14,5051384,5051384
"5658","2004-W20","Male","2003",42,2004-05-10,20,"2004",0,"A60-69",23,5051384,5051384
"5659","2004-W21","Male","2003",43,2004-05-17,21,"2004",0,"A60-69",8,5051384,5051384
"5660","2004-W22","Male","2003",44,2004-05-24,22,"2004",0,"A60-69",8,5051384,5051384
"5661","2004-W23","Male","2003",45,2004-05-31,23,"2004",0,"A60-69",12,5051384,5051384
"5662","2004-W24","Male","2003",46,2004-06-07,24,"2004",0,"A60-69",10,5051384,5051384
"5663","2004-W25","Male","2003",47,2004-06-14,25,"2004",0,"A60-69",7,5051384,5051384
"5664","2004-W26","Male","2003",48,2004-06-21,26,"2004",0,"A60-69",11,5051384,5051384
"5665","2004-W27","Male","2003",49,2004-06-28,27,"2004",0,"A60-69",9,5051384,5051384
"5666","2004-W28","Male","2003",50,2004-07-05,28,"2004",0,"A60-69",13,5051384,5051384
"5667","2004-W29","Male","2003",51,2004-07-12,29,"2004",0,"A60-69",11,5051384,5046933
"5668","2004-W30","Male","2003",52,2004-07-19,30,"2004",0,"A60-69",7,5051384,5042482
"5669","2004-W31","Male","2004",1,2004-07-26,31,"2004",0,"A60-69",16,5029131,5038032
"5670","2004-W32","Male","2004",2,2004-08-02,32,"2004",0,"A60-69",19,5029131,5033581
"5671","2004-W33","Male","2004",3,2004-08-09,33,"2004",0,"A60-69",13,5029131,5029131
"5672","2004-W34","Male","2004",4,2004-08-16,34,"2004",0,"A60-69",13,5029131,5029131
"5673","2004-W35","Male","2004",5,2004-08-23,35,"2004",0,"A60-69",10,5029131,5029131
"5674","2004-W36","Male","2004",6,2004-08-30,36,"2004",0,"A60-69",18,5029131,5029131
"5675","2004-W37","Male","2004",7,2004-09-06,37,"2004",0,"A60-69",12,5029131,5029131
"5676","2004-W38","Male","2004",8,2004-09-13,38,"2004",0,"A60-69",25,5029131,5029131
"5677","2004-W39","Male","2004",9,2004-09-20,39,"2004",0,"A60-69",11,5029131,5029131
"5678","2004-W40","Male","2004",10,2004-09-27,40,"2004",0,"A60-69",21,5029131,5029131
"5679","2004-W41","Male","2004",11,2004-10-04,41,"2004",0,"A60-69",22,5029131,5029131
"5680","2004-W42","Male","2004",12,2004-10-11,42,"2004",0,"A60-69",20,5029131,5029131
"5681","2004-W43","Male","2004",13,2004-10-18,43,"2004",0,"A60-69",28,5029131,5029131
"5682","2004-W44","Male","2004",14,2004-10-25,44,"2004",0,"A60-69",29,5029131,5029131
"5683","2004-W45","Male","2004",15,2004-11-01,45,"2004",0,"A60-69",29,5029131,5029131
"5684","2004-W46","Male","2004",16,2004-11-08,46,"2004",0,"A60-69",46,5029131,5029131
"5685","2004-W47","Male","2004",17,2004-11-15,47,"2004",0,"A60-69",55,5029131,5029131
"5686","2004-W48","Male","2004",18,2004-11-22,48,"2004",0,"A60-69",53,5029131,5029131
"5687","2004-W49","Male","2004",19,2004-11-29,49,"2004",0,"A60-69",78,5029131,5029131
"5688","2004-W50","Male","2004",20,2004-12-06,50,"2004",0,"A60-69",74,5029131,5029131
"5689","2004-W51","Male","2004",21,2004-12-13,51,"2004",0,"A60-69",96,5029131,5029131
"5690","2004-W52","Male","2004",22,2004-12-20,52,"2004",0,"A60-69",98,5029131,5029131
"5691","2005-W01","Male","2004",23,2005-01-03,1,"2005",0,"A60-69",134,5029131,5029131
"5692","2005-W02","Male","2004",24,2005-01-10,2,"2005",0,"A60-69",114,5029131,5029131
"5693","2005-W03","Male","2004",25,2005-01-17,3,"2005",0,"A60-69",98,5029131,5029131
"5694","2005-W04","Male","2004",26,2005-01-24,4,"2005",0,"A60-69",71,5029131,5029131
"5695","2005-W05","Male","2004",27,2005-01-31,5,"2005",0,"A60-69",67,5029131,5029131
"5696","2005-W06","Male","2004",28,2005-02-07,6,"2005",0,"A60-69",71,5029131,5029131
"5697","2005-W07","Male","2004",29,2005-02-14,7,"2005",0,"A60-69",81,5029131,5029131
"5698","2005-W08","Male","2004",30,2005-02-21,8,"2005",0,"A60-69",83,5029131,5029131
"5699","2005-W09","Male","2004",31,2005-02-28,9,"2005",0,"A60-69",79,5029131,5029131
"5700","2005-W10","Male","2004",32,2005-03-07,10,"2005",0,"A60-69",68,5029131,5029131
"5701","2005-W11","Male","2004",33,2005-03-14,11,"2005",0,"A60-69",56,5029131,5029131
"5702","2005-W12","Male","2004",34,2005-03-21,12,"2005",0,"A60-69",54,5029131,5029131
"5703","2005-W13","Male","2004",35,2005-03-28,13,"2005",0,"A60-69",28,5029131,5029131
"5704","2005-W14","Male","2004",36,2005-04-04,14,"2005",0,"A60-69",44,5029131,5029131
"5705","2005-W15","Male","2004",37,2005-04-11,15,"2005",0,"A60-69",39,5029131,5029131
"5706","2005-W16","Male","2004",38,2005-04-18,16,"2005",0,"A60-69",44,5029131,5029131
"5707","2005-W17","Male","2004",39,2005-04-25,17,"2005",0,"A60-69",39,5029131,5029131
"5708","2005-W18","Male","2004",40,2005-05-02,18,"2005",0,"A60-69",29,5029131,5029131
"5709","2005-W19","Male","2004",41,2005-05-09,19,"2005",0,"A60-69",24,5029131,5029131
"5710","2005-W20","Male","2004",42,2005-05-16,20,"2005",0,"A60-69",38,5029131,5029131
"5711","2005-W21","Male","2004",43,2005-05-23,21,"2005",0,"A60-69",31,5029131,5029131
"5712","2005-W22","Male","2004",44,2005-05-30,22,"2005",0,"A60-69",23,5029131,5029131
"5713","2005-W23","Male","2004",45,2005-06-06,23,"2005",0,"A60-69",24,5029131,5029131
"5714","2005-W24","Male","2004",46,2005-06-13,24,"2005",0,"A60-69",19,5029131,5029131
"5715","2005-W25","Male","2004",47,2005-06-20,25,"2005",0,"A60-69",18,5029131,5029131
"5716","2005-W26","Male","2004",48,2005-06-27,26,"2005",0,"A60-69",15,5029131,5029131
"5717","2005-W27","Male","2004",49,2005-07-04,27,"2005",0,"A60-69",14,5029131,5029131
"5718","2005-W28","Male","2004",50,2005-07-11,28,"2005",0,"A60-69",9,5029131,5029131
"5719","2005-W29","Male","2004",51,2005-07-18,29,"2005",0,"A60-69",6,5029131,4995675
"5720","2005-W30","Male","2004",52,2005-07-25,30,"2005",0,"A60-69",3,5029131,4962219
"5721","2005-W31","Male","2005",1,2005-08-01,31,"2005",0,"A60-69",6,4861851,4928763
"5722","2005-W32","Male","2005",2,2005-08-08,32,"2005",0,"A60-69",1,4861851,4895307
"5723","2005-W33","Male","2005",3,2005-08-15,33,"2005",0,"A60-69",5,4861851,4861851
"5724","2005-W34","Male","2005",4,2005-08-22,34,"2005",0,"A60-69",2,4861851,4861851
"5725","2005-W35","Male","2005",5,2005-08-29,35,"2005",0,"A60-69",6,4861851,4861851
"5726","2005-W36","Male","2005",6,2005-09-05,36,"2005",0,"A60-69",5,4861851,4861851
"5727","2005-W37","Male","2005",7,2005-09-12,37,"2005",0,"A60-69",5,4861851,4861851
"5728","2005-W38","Male","2005",8,2005-09-19,38,"2005",0,"A60-69",4,4861851,4861851
"5729","2005-W39","Male","2005",9,2005-09-26,39,"2005",0,"A60-69",6,4861851,4861851
"5730","2005-W40","Male","2005",10,2005-10-03,40,"2005",0,"A60-69",5,4861851,4861851
"5731","2005-W41","Male","2005",11,2005-10-10,41,"2005",0,"A60-69",8,4861851,4861851
"5732","2005-W42","Male","2005",12,2005-10-17,42,"2005",0,"A60-69",5,4861851,4861851
"5733","2005-W43","Male","2005",13,2005-10-24,43,"2005",0,"A60-69",5,4861851,4861851
"5734","2005-W44","Male","2005",14,2005-10-31,44,"2005",0,"A60-69",7,4861851,4861851
"5735","2005-W45","Male","2005",15,2005-11-07,45,"2005",0,"A60-69",6,4861851,4861851
"5736","2005-W46","Male","2005",16,2005-11-14,46,"2005",0,"A60-69",10,4861851,4861851
"5737","2005-W47","Male","2005",17,2005-11-21,47,"2005",0,"A60-69",2,4861851,4861851
"5738","2005-W48","Male","2005",18,2005-11-28,48,"2005",0,"A60-69",12,4861851,4861851
"5739","2005-W49","Male","2005",19,2005-12-05,49,"2005",0,"A60-69",11,4861851,4861851
"5740","2005-W50","Male","2005",20,2005-12-12,50,"2005",0,"A60-69",12,4861851,4861851
"5741","2005-W51","Male","2005",21,2005-12-19,51,"2005",0,"A60-69",17,4861851,4861851
"5742","2005-W52","Male","2005",22,2005-12-26,52,"2005",0,"A60-69",8,4861851,4861851
"5743","2006-W01","Male","2005",23,2006-01-02,1,"2006",0,"A60-69",7,4861851,4861851
"5744","2006-W02","Male","2005",24,2006-01-09,2,"2006",0,"A60-69",11,4861851,4861851
"5745","2006-W03","Male","2005",25,2006-01-16,3,"2006",0,"A60-69",21,4861851,4861851
"5746","2006-W04","Male","2005",26,2006-01-23,4,"2006",0,"A60-69",29,4861851,4861851
"5747","2006-W05","Male","2005",27,2006-01-30,5,"2006",0,"A60-69",16,4861851,4861851
"5748","2006-W06","Male","2005",28,2006-02-06,6,"2006",0,"A60-69",30,4861851,4861851
"5749","2006-W07","Male","2005",29,2006-02-13,7,"2006",0,"A60-69",31,4861851,4861851
"5750","2006-W08","Male","2005",30,2006-02-20,8,"2006",0,"A60-69",43,4861851,4861851
"5751","2006-W09","Male","2005",31,2006-02-27,9,"2006",0,"A60-69",35,4861851,4861851
"5752","2006-W10","Male","2005",32,2006-03-06,10,"2006",0,"A60-69",32,4861851,4861851
"5753","2006-W11","Male","2005",33,2006-03-13,11,"2006",0,"A60-69",45,4861851,4861851
"5754","2006-W12","Male","2005",34,2006-03-20,12,"2006",0,"A60-69",32,4861851,4861851
"5755","2006-W13","Male","2005",35,2006-03-27,13,"2006",0,"A60-69",44,4861851,4861851
"5756","2006-W14","Male","2005",36,2006-04-03,14,"2006",0,"A60-69",30,4861851,4861851
"5757","2006-W15","Male","2005",37,2006-04-10,15,"2006",0,"A60-69",24,4861851,4861851
"5758","2006-W16","Male","2005",38,2006-04-17,16,"2006",0,"A60-69",24,4861851,4861851
"5759","2006-W17","Male","2005",39,2006-04-24,17,"2006",0,"A60-69",35,4861851,4861851
"5760","2006-W18","Male","2005",40,2006-05-01,18,"2006",0,"A60-69",23,4861851,4861851
"5761","2006-W19","Male","2005",41,2006-05-08,19,"2006",0,"A60-69",19,4861851,4861851
"5762","2006-W20","Male","2005",42,2006-05-15,20,"2006",0,"A60-69",18,4861851,4861851
"5763","2006-W21","Male","2005",43,2006-05-22,21,"2006",0,"A60-69",9,4861851,4861851
"5764","2006-W22","Male","2005",44,2006-05-29,22,"2006",0,"A60-69",10,4861851,4861851
"5765","2006-W23","Male","2005",45,2006-06-05,23,"2006",0,"A60-69",11,4861851,4861851
"5766","2006-W24","Male","2005",46,2006-06-12,24,"2006",0,"A60-69",17,4861851,4861851
"5767","2006-W25","Male","2005",47,2006-06-19,25,"2006",0,"A60-69",15,4861851,4861851
"5768","2006-W26","Male","2005",48,2006-06-26,26,"2006",0,"A60-69",11,4861851,4861851
"5769","2006-W27","Male","2005",49,2006-07-03,27,"2006",0,"A60-69",12,4861851,4861851
"5770","2006-W28","Male","2005",50,2006-07-10,28,"2006",0,"A60-69",6,4861851,4861851
"5771","2006-W29","Male","2005",51,2006-07-17,29,"2006",0,"A60-69",8,4861851,4835343
"5772","2006-W30","Male","2005",52,2006-07-24,30,"2006",0,"A60-69",4,4861851,4808835
"5773","2006-W31","Male","2006",1,2006-07-31,31,"2006",0,"A60-69",9,4729313,4782328
"5774","2006-W32","Male","2006",2,2006-08-07,32,"2006",0,"A60-69",15,4729313,4755820
"5775","2006-W33","Male","2006",3,2006-08-14,33,"2006",0,"A60-69",18,4729313,4729313
"5776","2006-W34","Male","2006",4,2006-08-21,34,"2006",0,"A60-69",14,4729313,4729313
"5777","2006-W35","Male","2006",5,2006-08-28,35,"2006",0,"A60-69",10,4729313,4729313
"5778","2006-W36","Male","2006",6,2006-09-04,36,"2006",0,"A60-69",10,4729313,4729313
"5779","2006-W37","Male","2006",7,2006-09-11,37,"2006",0,"A60-69",15,4729313,4729313
"5780","2006-W38","Male","2006",8,2006-09-18,38,"2006",0,"A60-69",10,4729313,4729313
"5781","2006-W39","Male","2006",9,2006-09-25,39,"2006",0,"A60-69",11,4729313,4729313
"5782","2006-W40","Male","2006",10,2006-10-02,40,"2006",0,"A60-69",13,4729313,4729313
"5783","2006-W41","Male","2006",11,2006-10-09,41,"2006",0,"A60-69",15,4729313,4729313
"5784","2006-W42","Male","2006",12,2006-10-16,42,"2006",0,"A60-69",24,4729313,4729313
"5785","2006-W43","Male","2006",13,2006-10-23,43,"2006",0,"A60-69",26,4729313,4729313
